ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 1 default
\n</ul>",See Grinder Pump Accessories for more details.,,,taxable,,1,5,,0,0,,,,,0,,,,Accessories,,,https://www.movewater.ca/wp-content/uploads/2020/11/GR20NS.jpg.webp,,,,,,,,,0,Brands,Liberty,1,1,Liberty GR20-Series Guide,"GR20 Liberty Guide Rail Base, GR20BC Liberty 1 1/4"" check valve discharge base, GR22S liberty 2"" discharge base",1,1,

4671,simple,LIB 42000,Liberty 1100-Series Duplex Sewage System,1,0,visible,"<strong>1102/LE51M Liberty Duplex Sewage Pkg</strong>
\n
\nFor multi-unit residential and commercial installations requiring the security of two pumps, Liberty's 1100-series provides the assurance of uninterrupted operation.  Factory pre-assembled with any of Liberty's LE-Series or PRG-Series sewage pumps...you select the pump and control panel-we build the system for you!",,,,taxable,,1,2,,0,0,,,,,0,,,1,"Sump\, Effluent & Sewage Pumps > Sewage Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2020/11/1100.jpg.webp,,,,,,,,,0,Brands,Liberty,1,1,,,,,

4672,simple,LIB ACV125,Liberty Anti Siphon Valve,1,0,visible,"<strong>ACV125 Anti Siphon Valve 1.25</strong>
\n<ul>
\n 	<li>Heavy cast iron construction</li>
\n 	<li>Integrated heavy weight Nitrile ball check valve</li>
\n 	<li>125 PSI rated</li>
\n 	<li>1-1/4"" FNPT theads</li>
\n</ul>",See Grinder Pump Accessories for more details.,,,taxable,,1,3,,0,0,,,,,0,,,1,Accessories,,,https://www.movewater.ca/wp-content/uploads/2020/11/ACV125.jpg.webp,,,,,,,,,0,Brands,Liberty,1,1,,,,,

4673,simple,LIT 5200,Little Giant TE-7-MD-HC,1,0,visible,"<strong>587103 TE-7-MD-HC Pump </strong>
\n<ul class=""features"">
\n 	<li class=""indent0"">3/4 hp TEFC PSC motor</li>
\n 	<li class=""indent0"">Glass-filled polyphenylene sulfide volute and backplate</li>
\n 	<li class=""indent0"">1.1 specific gravity</li>
\n 	<li class=""indent0"">Fluoroelastomer (FKM) O-ring</li>
\n 	<li class=""indent0"">Ceramic thrust washers and shaft</li>
\n</ul>",See spec sheet for more details.,,,taxable,,0,0,,0,0,,,,,0,,,1,Utility,,,https://www.movewater.ca/wp-content/uploads/2020/11/te-7-md-hc_Gallery.jpg.webp,,,,,,,,,0,Brands,Little Giant,1,1,,,,,

4674,variable,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3","Pentek XE Series 4"" Submersible Motors 3 phase",1,0,visible,"The Pentek XE Series 4"" submersible high-thrust motors are built with the latest design, manufacturing and testing technology. They feature laser-welded 304L stainless steel construction, higher thrust capacities and higher efficiencies. The Pentek XE Series submersible motors incorporate ""encapsulated, epoxy stator design,"" and professional-grade Class F insulation provides longer life in harsh environments. Each motor is 100% factory pressure and run tested to support our quality standards.","SERIES 4""
\nAvailable in 1/2 thru 7-1/2 HP
\n60 Hz
\n1-phase or 3-phase (on 230v only)
\n
\nSee Spec Sheet for more details.",,,taxable,,1,,,0,0,,,,,0,,,,"Accessories, Accessories > Motors",,,https://www.movewater.ca/wp-content/uploads/2020/11/pentek_xe_series_4_submersible_motors_12_712_hp-scaled.jpg.webp,,,,,,,,,0,Brands,Pentek,1,1,Pentek XE Series 3 phase,"Pentek 1-1/2 hp- 208 volt- 3 phase Subm Motor, Pentek 1-1/2hp- 230 volt- 3 phase Subm Motor, Pentek 1-1/2hp- 460 volt- 3 phase Subm Motor, Pentek 1-1/2hp- 575 volt- 3 phase Subm Motor, Pentek 2 hp- 208 volt- 3 phase Subm Motor, Pentek 2 hp- 230 volt- 3 phase Subm Motor, Pentek 2 hp- 460 volt- 3 phase Subm Motor, Pentek 2hp- 575v- 3ph Motor, Pentek 3 hp- 208 volt- 3 phase Subm Motor, Pentek 3 hp- 230 volt- 3 phase Subm Motor, Pentek 3 hp- 460 volt- 3 phase Subm Motor, Pentek 3 hp- 575v- 3ph Motor, Pentek 5 hp- 208 volt- 3 phase Subm Motor, Pentek 5 hp- 230 volt- 3 phase Subm Motor, Pentek 5 hp- 460 volt- 3 phase Subm Motor, Pentek 5 hp- 575 volt- 3 phase Subm Motor",1,1,

4675,variable,"PEN SPP-111, PEN SPP-111P, PEN SPP-231, PEN SPP-233",Pentek Single-Phase Pump Protection,1,0,visible,"Pentek offers a full range of 1/3 - 15 HP single-phase protectors for residential, commercial, multiple housing and farm water systems applications where a 4"" submersible, 2- and 3-wire motor is used and for aboveground pressure-boost applications.",See catalog for more details.,,,taxable,,1,5,,0,0,,,,,0,,,,"Accessories, Accessories > Controllers & Control Panels",,,https://www.movewater.ca/wp-content/uploads/2020/11/pentek_single-phase_pump_protection.jpg.webp,,,,,,,,,0,Brands,Pentek,1,1,Pentek Pump Protection,"Pentek Insider - 115 volt, SPP-111P-3RL Pentek PumpSaver 115 volt 2-wire, SPP-231P 230V Insider Pentek PumpSaver, SPP-233P-1.5 Pentek PumpSaver",1,1,

4676,variable,"PEN SMC-CR1521, PEN SMC-CR2021, PEN SMC-CR3021, PEN SMC-CR5021, PEN SMC-IR0511, PEN SMC-IR0521, PEN SMC-IR0721, PEN SMC-IR1021",Pentek Submersible Motor Control Boxes,1,0,visible,Pentek offers a full range of 1/2 - 5 HP models that are interchangeable with existing motor controls for Capacitor Start / Induction Run (CSIR) and Capacitor Start / Capacitor Run (CSCR) applications. Pentek is the professional choice in harsh and high temperature installations.,See spec sheet for more details.,,,taxable,,1,5,,0,0,,,,,0,,,,"Accessories > Controllers & Control Panels, Water Systems",,,https://www.movewater.ca/wp-content/uploads/2020/11/Pentek-Submersible-Motor-Controls.jpg.webp,,,,,,,,,0,Brands,Pentek,1,1,Pentek Motor Control,"Pentek 1 hp- 230 volt Control Box, Pentek 1-1/2 hp- 230 volt Control Box, Pentek 1/2 hp- 115 volt Control Box, Pentek 1/2 hp- 230 volt Control Box, Pentek 2hp- 230V Control Box, Pentek 3 hp- 230 volt Control Box, Pentek 3/4 hp- 230 volt Control Box, Pentek 5 hp- 230 volt Control Box",1,1,

4677,variable,"PEN P43B0005A1, PEN P43B0005A2, PEN P43B0007A2, PEN P43B0010A2, PEN P43B0015A2, PEN P43T0020A2, PEN P43T0030A2, PEN P43T0050A2","Pentek XE Series 4"" Submersible Motors 3 Wire",1,0,visible,"The Pentek XE Series 4"" submersible high-thrust motors are built with the latest design, manufacturing and testing technology. They feature laser-welded 304L stainless steel construction, higher thrust capacities and higher efficiencies. The Pentek XE Series submersible motors incorporate ""encapsulated, epoxy stator design,"" and professional-grade Class F insulation provides longer life in harsh environments. Each motor is 100% factory pressure and run tested to support our quality standards.","SERIES 4""
\nAvailable in 1/2 thru 7-1/2 HP
\n60 Hz
\n1-phase or 3-phase (on 230v only)
\n
\nSee Spec Sheet for more details.",,,taxable,,1,5,,0,0,,,,,0,,,,"Accessories, Accessories > Motors",,,https://www.movewater.ca/wp-content/uploads/2020/11/pentek_xe_series_4_submersible_motors_12_712_hp-scaled.jpg.webp,,,,,,,,,0,Brands,Pentek,1,1,Pentek XE Series 3 Wire,"Pentek 1-1/2hp- 230 volt- 1 phase Subm Motor, Pentek 1/2hp- 115 volt- 3-wire Subm Motor, Pentek 1/2hp- 230 volt- 3-wire Subm Motor, Pentek 1hp- 230 volt- 3-wire Subm Motor, Pentek 2 hp- 230 volt- 1 phase Subm Motor, Pentek 3 hp- 230 volt- 1 phase Subm Motor, Pentek 3/4hp- 230 volt- 3-wire Subm Motor, Pentek 5 hp- 230 volt- 1 phase Subm Motor",1,1,

4678,variable,"PEN P42B0005A1, PEN P42B0005A2, PEN P42B0007A2, PEN P42B0010A2, PEN P42B0015A2","Pentek XE Series 4"" Submersible Motors 2 Wire",1,0,visible,"The Pentek XE Series 4"" submersible high-thrust motors are built with the latest design, manufacturing and testing technology. They feature laser-welded 304L stainless steel construction, higher thrust capacities and higher efficiencies. The Pentek XE Series submersible motors incorporate ""encapsulated, epoxy stator design,"" and professional-grade Class F insulation provides longer life in harsh environments. Each motor is 100% factory pressure and run tested to support our quality standards.","SERIES 4""
\nAvailable in 1/2 thru 7-1/2 HP
\n60 Hz
\n1-phase or 3-phase (on 230v only)
\n
\nSee Spec Sheet for more details.",,,taxable,,1,5,,0,0,,,,,0,,,,"Accessories, Accessories > Motors",,,https://www.movewater.ca/wp-content/uploads/2020/11/pentek_xe_series_4_submersible_motors_12_712_hp-scaled.jpg.webp,,,,,,,,,0,Brands,Pentek,1,1,Pentek XE Series 2 Wire,"Pentek 1 hp- 230V- 2-W Subm Motor, Pentek 1-1/2 hp- 230V- 2-W Subm Motor, Pentek 1/2hp- 115 volt- 2-wire Subm Motor, Pentek 1/2hp- 230 volt- 2-wire Subm Motor, Pentek 3/4 hp- 230V- 2-W Subm Motor",1,1,

4679,variable,"TRE 11000, TRE 11200, TRE 11300, TRE 11500, TRE 11700, TRE 11800",Access Frame & Cover Halliday Products S1R & S2R,1,0,visible,The economical S-R Series is an angle framed access cover with 300 lb. psf (1464 kg psm) load rating. Single and double door units are ideal for casting into concrete top slabs directly above submersible pumps and debris baskets. Please see the drawing page for standard features. This series can also be used for underground vaults that have provisions for drainage of incidental water. This Series should not be used if water intrusion is a determining factor.,See spec sheet for more details.,,,taxable,,1,5,,0,0,,,,,0,,,,Accessories,,,https://www.movewater.ca/wp-content/uploads/2020/11/slider-panels-blueprint-covers-no-type-crop-u13961.jpg.webp,,,,,,,,,0,Brands,Halliday Products,1,1,Halliday Products S1R & S2R,"S1R Access Frame & Cover (0300030BO), S1R Access Frame & Cover (0300048B), S1R Access Frame & Cover (0360048B), S1R Access Frame & Cover (036036B), S1R Access Frame & Cover (048048BB), S2R Access Frame & Cover (0480042B)",1,1,

4680,variable,"TRE 11100, TRE 11400",Halliday Products X1S Retro-Grate,1,0,visible,The Series X Retro-Grate is a hinged and lockable aluminum grating panel that is easily installed beneath existing access covers regardless of the original cover manufacture. The Retro-Grate provides additional protection against fall through accidents when the cover is left in the open position. The unit is lockable with an owner supplied padlock and incorporates a spring assisted lifting handle that positions the handle near the slab level when the existing access cover is in the open position. The Retro-Grate incorporates a T-316 stainless steel hold open arm with aluminum latch and with T-316 stainless steel mounting hardware for either concrete or frame only installations.,See spec sheet for more details.,,,taxable,,1,5,,0,0,,,,,0,,,,Accessories,,,https://www.movewater.ca/wp-content/uploads/2020/11/retrograte-2015.jpg.webp,,,,,,,,,0,Brands,Halliday Products,1,1,Halliday Products X1S,"X1S Retro-Grate (A30A30AHAAB), X1S Retro-Grate (A36A48AHAAB)",1,1,

4681,simple,TRE 11600,Halliday Products Series L1E Ladder Extension,1,0,visible,"<strong>L1E Mod Ext AB 54""</strong>
\n
\nSeries L1E ladder extensions are used to assist personnel in getting on and off of a ladder. The extension retracts after use so that the access cover can be closed. Model A is for tank or pit depths over 73” and the Model B is for tank or pit depth between 55” and 73”.",See spec sheet for more details.,,,taxable,,1,4,,0,0,,,,,0,,,1,Accessories,,,https://www.movewater.ca/wp-content/uploads/2020/11/new-ladders-2015.jpg.webp,,,,,,,,,0,Brands,Halliday Products,1,1,,,,,

4685,simple,HYD 7325-1,Myers MSK100 Cast Iron Sewage Pumps (Copy) store test,'-1,0,visible,"<strong>MSK100M3 Hydromatic/Myers Sewage Pump</strong>
\n<div><section class=""component product-information"" aria-label=""Product Information""><article aria-label=""Product Information Content"">
\n<div class=""prod-info"">
\n<div class=""prod-text"">
\n<div class=""prod-details"">
\n
\nThe MSK100 submersible sewage pump is designed to meet the demands of residential wastewater and sewage applications.
\n<ul>
\n 	<li>Carbon/Ceramic type 21 mechanical seal</li>
\n 	<li>Oil-filled motor with automatic reset thermal overload for maximum protection</li>
\n 	<li>Upper and lower single-row ball-bearing construction</li>
\n</ul>
\n</div>
\n</div>
\n</div>
\n</article></section></div>
\n<div class=""main-content"">
\n<div class=""section parbase""><section class="" component section image-default short "" data-bckgrnd=""none"" aria-label=""par_section"">
\n<div class=""angle-holder"" aria-hidden=""true""></div>
\n</section></div>
\n</div>",See spec sheet for more information.,,,taxable,,1,5,,0,0,,,,,0,,,100,"Sump\, Effluent & Sewage Pumps > Sewage Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2020/09/msk100-jpg-webp.webp,,,,,,,,,0,Brands,Myers,1,1,,,,,

4761,simple,ACC 02100,"1/8"" Back Mount Gauge",'-1,0,visible,,,,,taxable,,1,7,,0,0,0,0,0,0,1,,,12.5,Utility,,,,,,,,,,,,0,,,,,,,,,

4762,simple,ACC 02150,"CBM-1/4"" Back Mount Gauge",'-1,0,visible,,,,,taxable,,1,11,,0,0,0,0,0,0,1,,,12.5,Utility,,,,,,,,,,,,0,,,,,,,,,

4763,simple,ACC 02180,"1/4"" Bottom Gauge 0-30 psi",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,12.5,Utility,,,,,,,,,,,,0,,,,,,,,,

4764,simple,ACC 02190,"1/4"" Back Gauge 0-60 psi",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,12.5,Utility,,,,,,,,,,,,0,,,,,,,,,

4765,simple,ACC 02200,"1/4"" Bottom Gauge 0-100 psi",1,0,visible,,,,,taxable,,1,242,,0,0,0,0,0,0,1,,,12.5,Utility,,,https://www.movewater.ca/wp-content/uploads/2020/11/2ada4701f338309adb7c8ccd6d2398f4626c95b1_PGS_100_G-300x414-1.png,,,,,,,,,0,,,,,,,,,

4766,simple,ACC 03030,"0-30 PSI  Liquid Gauge - 1/4"" Bottom",'-1,0,visible,,,,,taxable,,1,4,,0,0,0,0,0,0,1,,,36,Utility,,,,,,,,,,,,0,,,,,,,,,

4767,simple,ACC 03060,"0-60 PSI  Liquid Gauge - 1/4"" Bottom",'-1,0,visible,,,,,taxable,,1,1,,0,0,0,0,0,0,1,,,36,Utility,,,,,,,,,,,,0,,,,,,,,,

4768,simple,ACC 03080,"0-60 PSI Liquid Gauge - 1/4"" CBM 2"" Face",'-1,0,visible,,,,,taxable,,1,7,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

4769,simple,ACC 03090,"0-100 PSI Liquid Gauge - 1/4"" BM 2"" Face",'-1,0,visible,,,,,taxable,,1,16,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

4770,simple,ACC 03095,"0-100 PSI Liquid Gauge - 1/4"" CBM 2"" Face",'-1,0,visible,,,,,taxable,,1,4,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

4771,simple,ACC 03100,"0-100 PSI Liquid Gauge - 1/4"" Bottom 2-1/2"" Face",'-1,0,visible,,,,,taxable,,1,7,,0,0,0,0,0,0,1,,,36,Utility,,,,,,,,,,,,0,,,,,,,,,

4772,simple,ACC 03120,"0-100 PSI Liquid Gauge - 1/4"" CBM 2-1/2"" Face",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,36,Utility,,,,,,,,,,,,0,,,,,,,,,

4773,simple,ACC 03140,"0-100 Liquid 4"" Gauge",'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,99,Utility,,,,,,,,,,,,0,,,,,,,,,

4774,simple,ACC 03150,"0-160 Liquid 4"" Gauge",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,99,Utility,,,,,,,,,,,,0,,,,,,,,,

4775,simple,ACC 03200,"0-200 PSI Liquid Gauge - 1/4"" Bottom",'-1,0,visible,,,,,taxable,,1,3,,0,0,0,0,0,0,1,,,36,Utility,,,,,,,,,,,,0,,,,,,,,,

4776,simple,ACC 03220,"0-200 PSI Liquid Gauge - 1/4"" CBM",'-1,0,visible,,,,,taxable,,1,4,,0,0,0,0,0,0,1,,,36,Utility,,,,,,,,,,,,0,,,,,,,,,

4777,simple,ACC 03300,"0-300 PSI Liquid Gauge - 1/4"" Bottom",'-1,0,visible,,,,,taxable,,1,3,,0,0,0,0,0,0,1,,,36,Utility,,,,,,,,,,,,0,,,,,,,,,

4779,simple,ACC 03850,"1/4"" CBM Tridicator",'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,47,Utility,,,,,,,,,,,,0,,,,,,,,,

4780,simple,ACC 04000,Splice Kit # 14-12-10 Wire,1,0,visible,,,,,taxable,,1,349,,0,0,0,0,0,0,1,,,8,Utility,,,https://www.movewater.ca/wp-content/uploads/2020/11/rcwsplicekit_f_w-jpg-webp.webp,,,,,,,,,0,,,,,,,,,

4781,simple,ACC 04050,Heavy Duty Splice Kit # 6-8 Wire,'-1,0,visible,,,,,taxable,,1,5,,0,0,0,0,0,0,1,,,32,Utility,,,,,,,,,,,,0,,,,,,,,,

4782,simple,ACC 04100,".8"" Industrial Heat Shrink",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

4783,simple,ACC 04200,"1.1"" Industrial Heat Shrink Tubing",'-1,0,visible,,,,,taxable,,1,7,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

4784,simple,ACC 05000,Splicing Tape,1,0,visible,,Rubber splicing tape. ,,,taxable,,1,2,,0,0,0,0,0,0,1,,,29,Utility,,,https://www.movewater.ca/wp-content/uploads/2020/11/S-20332.webp,,,,,,,,,0,,,,,,,,,

4785,simple,ACC 05100,"Teflon Tape Deluxe - 1/2""",1,0,visible,,,,,taxable,,1,84,,0,0,0,0,0,0,1,,,2,Utility,,,https://www.movewater.ca/wp-content/uploads/2020/11/TEFTAPE_1200x1200.webp,,,,,,,,,0,,,,,,,,,

4786,simple,ACC 05110,"Teflon Tape Deluxe - 1""",1,0,visible,,,,,taxable,,1,12,,0,0,0,0,0,0,1,,,3,Utility,,,https://www.movewater.ca/wp-content/uploads/2020/11/0002918_teflon-tape-12-x-40-10m_550.png,,,,,,,,,0,,,,,,,,,

4787,simple,ACC 05120,Gray Stainless Steel Thread Tape,1,0,visible,,,,,taxable,,1,72,,0,0,0,0,0,0,1,,,10,Utility,,,https://www.movewater.ca/wp-content/uploads/2020/11/51VmOWYFJL._SX342_-jpg-webp.webp,,,,,,,,,0,,,,,,,,,

4788,simple,ACC 05150,4 Oz. Thread Sealant,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,16.5,Utility,,,,,,,,,,,,0,,,,,,,,,

4789,simple,ACC 05170,Gray Magic Thread Compound - 4 oz.,1,0,visible,,,,,taxable,,1,12,,0,0,0,0,0,0,1,,,19.9,Utility,,,,,,,,,,,,0,,,,,,,,,

4790,simple,ACC 05175,Gray Magic Thread Compound - 8 oz.,1,0,visible,,,,,taxable,,1,7,,0,0,0,0,0,0,1,,,32,Utility,,,,,,,,,,,,0,,,,,,,,,

4791,simple,ACC 05200,Electrical Tape - Cold Weather,1,0,visible,,,,,taxable,,1,100,,0,0,0,0,0,0,1,,,4,Utility,,,https://www.movewater.ca/wp-content/uploads/2020/11/72ef86b35538f83a5e20e4edeedc09708d6332d4_ETCWNL-300x297-1.png,,,,,,,,,0,,,,,,,,,

4792,simple,ACC 07000,Torque Arrestor,'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,23,Utility,,,,,,,,,,,,0,,,,,,,,,

4793,simple,ACC 10100,"Bleeder Orifice - 1"" Rubber",'-1,0,visible,,,,,taxable,,1,10,,0,0,0,0,0,0,1,,,6,Utility,,,,,,,,,,,,0,,,,,,,,,

4795,simple,ACC 11900,"Valve Box - 6""",1,0,visible,,,,,taxable,,1,85,,0,0,0,0,0,0,1,,,16,Utility,,,,,,,,,,,,0,,,,,,,,,

4796,simple,ACC 11950,"Cover Only - 6"" Valve Box",'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,9,Utility,,,,,,,,,,,,0,,,,,,,,,

4797,simple,ACC 12000,"Valve Box - 10""",1,0,visible,,,,,taxable,,1,6,,0,0,0,0,0,0,1,,,49,Utility,,,,,,,,,,,,0,,,,,,,,,

4801,simple,ACC 17000,"Submersible Safety Rope - 1/4""",'-1,0,visible,,,,,taxable,,1,1303,,0,0,0,0,0,0,1,,,0.2,Utility,,,,,,,,,,,,0,,,,,,,,,

4802,simple,ACC 18200,"DEB4 Deburring Tool for pipe up to 4""",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,265,Utility,,,,,,,,,,,,0,,,,,,,,,

4803,simple,ACC 18360,"DEB1IPS Deburring Tool for pipe up to 1""",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,255,Utility,,,,,,,,,,,,0,,,,,,,,,

4804,simple,ACC 18500,"TC3QPVC Pipe Cutter for pipe to 3-1/2""",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,450,Utility,,,,,,,,,,,,0,,,,,,,,,
